RecordingTime [ms]	Time of Day [h:m:s:ms]	Trial	Stimulus	Export Start Trial Time [ms]	Export End Trial Time [ms]	Participant	Color	Property 1	Tracking Ratio [%]	Category Group	Category Binocular	Index Binocular	Pupil Diameter Right [mm]	Point of Regard Binocular X [px]	Point of Regard Binocular Y [px]	Point of Regard Right X [px]	Point of Regard Right Y [px]	Gaze Vector Right X	Gaze Vector Right Y	Gaze Vector Right Z	Video Time [h:m:s:ms]	Annotation Name	Annotation Description	Annotation Tags	Mouse Position X [px]	Mouse Position Y [px]	Scroll Direction X	Scroll Direction Y	Content
715818.3	13:36:23:224	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	2	4.2	1180.1	531.4	1119.0	623.4	-0.4	-0.1	0.9	00:00:03:625	-	-	-	-	-	-	-	-
715851.4	13:36:23:257	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	2	4.3	1132.6	548.1	1096.6	630.4	-0.4	-0.2	0.9	00:00:03:667	-	-	-	-	-	-	-	-
715884.8	13:36:23:291	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	00:00:03:708	-	-	-	-	-	-	-	-
715918.0	13:36:23:324	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	2	4.2	687.9	586.1	749.7	655.5	0.0	-0.2	1.0	00:00:03:750	-	-	-	-	-	-	-	-
715951.3	13:36:23:357	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	2	4.4	725.9	597.4	759.9	671.0	0.0	-0.3	1.0	00:00:03:792	-	-	-	-	-	-	-	-
715984.7	13:36:23:391	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	2	4.6	722.3	572.5	746.9	663.2	0.0	-0.3	1.0	00:00:03:792	-	-	-	-	-	-	-	-
716017.9	13:36:23:424	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	2	4.6	710.8	584.9	738.2	667.9	0.0	-0.3	1.0	00:00:03:833	-	-	-	-	-	-	-	-
716051.1	13:36:23:457	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Blink	2	4.6	703.6	590.0	732.2	672.2	0.0	-0.3	1.0	00:00:03:875	-	-	-	-	-	-	-	-
716084.3	13:36:23:490	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	-	-	4.6	693.5	592.6	727.9	674.7	0.0	-0.3	1.0	00:00:03:917	-	-	-	-	-	-	-	-
716117.7	13:36:23:524	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	13	4.7	677.1	602.8	715.2	682.5	0.0	-0.3	1.0	00:00:03:958	-	-	-	-	-	-	-	-
716151.0	13:36:23:557	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	13	4.8	651.8	613.0	691.9	688.7	0.0	-0.3	1.0	00:00:04:000	-	-	-	-	-	-	-	-
716184.3	13:36:23:590	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	13	4.8	640.9	618.0	684.1	694.5	0.1	-0.3	1.0	00:00:04:000	-	-	-	-	-	-	-	-
716217.4	13:36:23:623	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	13	4.8	630.8	624.6	675.8	699.0	0.1	-0.3	0.9	00:00:04:042	-	-	-	-	-	-	-	-
716250.7	13:36:23:657	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	13	4.8	623.1	623.6	669.7	704.5	0.1	-0.3	0.9	00:00:04:083	-	-	-	-	-	-	-	-
716284.1	13:36:23:690	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	13	4.8	611.6	626.3	660.5	702.5	0.1	-0.3	0.9	00:00:04:125	-	-	-	-	-	-	-	-
716317.3	13:36:23:723	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	13	4.8	606.4	621.5	654.8	699.6	0.1	-0.3	0.9	00:00:04:167	-	-	-	-	-	-	-	-
716350.6	13:36:23:757	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	13	4.8	600.7	624.4	652.5	704.0	0.1	-0.3	0.9	00:00:04:167	-	-	-	-	-	-	-	-
716383.8	13:36:23:790	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	13	4.9	599.3	625.4	649.1	707.6	0.1	-0.3	0.9	00:00:04:208	-	-	-	-	-	-	-	-
716417.1	13:36:23:823	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	13	4.9	597.9	626.8	647.8	707.1	0.1	-0.3	0.9	00:00:04:250	-	-	-	-	-	-	-	-
716450.5	13:36:23:856	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	13	4.8	598.1	627.6	647.8	709.9	0.1	-0.3	0.9	00:00:04:250	-	-	-	-	-	-	-	-
716483.7	13:36:23:890	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	12	4.8	593.6	625.7	643.2	706.8	0.1	-0.3	0.9	00:00:04:292	-	-	-	-	-	-	-	-
716516.9	13:36:23:923	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	12	4.9	589.0	613.6	636.0	701.9	0.1	-0.3	0.9	00:00:04:333	-	-	-	-	-	-	-	-
716551.1	13:36:23:957	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	14	4.8	590.4	617.2	636.5	703.7	0.1	-0.3	0.9	00:00:04:375	-	-	-	-	-	-	-	-
716583.5	13:36:23:990	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	14	4.8	593.5	611.9	639.9	699.9	0.1	-0.3	0.9	00:00:04:417	-	-	-	-	-	-	-	-
716618.1	13:36:24:024	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	13	4.8	593.9	612.5	638.5	699.6	0.1	-0.3	0.9	00:00:04:458	-	-	-	-	-	-	-	-
716650.1	13:36:24:056	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	13	4.7	604.1	566.2	637.4	660.2	0.1	-0.3	1.0	00:00:04:500	-	-	-	-	-	-	-	-
716683.3	13:36:24:089	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	15	4.8	606.8	556.2	638.4	655.5	0.1	-0.3	1.0	00:00:04:500	-	-	-	-	-	-	-	-
716716.6	13:36:24:123	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	15	4.7	603.4	552.5	636.0	649.3	0.1	-0.3	1.0	00:00:04:542	-	-	-	-	-	-	-	-
716750.0	13:36:24:156	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	15	4.7	604.9	548.9	637.1	649.1	0.1	-0.3	1.0	00:00:04:583	-	-	-	-	-	-	-	-
716783.2	13:36:24:189	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	15	4.6	604.3	546.5	636.8	650.1	0.1	-0.3	1.0	00:00:04:583	-	-	-	-	-	-	-	-
716816.4	13:36:24:222	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	14	4.7	603.6	544.2	635.6	648.3	0.1	-0.2	1.0	00:00:04:625	-	-	-	-	-	-	-	-
716849.7	13:36:24:256	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	14	4.6	601.6	559.3	636.8	655.1	0.1	-0.3	1.0	00:00:04:667	-	-	-	-	-	-	-	-
716882.9	13:36:24:289	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	14	4.6	609.0	558.7	643.1	658.6	0.1	-0.3	1.0	00:00:04:708	-	-	-	-	-	-	-	-
716916.3	13:36:24:322	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	16	4.5	614.4	567.1	647.3	665.1	0.1	-0.3	1.0	00:00:04:750	-	-	-	-	-	-	-	-
716949.6	13:36:24:356	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	16	4.5	618.1	571.0	652.2	666.8	0.1	-0.3	1.0	00:00:04:792	-	-	-	-	-	-	-	-
716982.8	13:36:24:389	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	16	4.4	620.9	571.0	655.8	667.6	0.1	-0.3	1.0	00:00:04:833	-	-	-	-	-	-	-	-
717016.1	13:36:24:422	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	15	4.4	623.5	574.7	658.0	666.6	0.1	-0.3	1.0	00:00:04:833	-	-	-	-	-	-	-	-
717049.3	13:36:24:455	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	15	4.4	638.0	572.6	668.3	665.7	0.1	-0.3	1.0	00:00:04:875	-	-	-	-	-	-	-	-
717082.6	13:36:24:489	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	17	4.4	640.6	572.5	670.1	665.7	0.1	-0.3	1.0	00:00:04:875	-	-	-	-	-	-	-	-
717116.1	13:36:24:522	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	17	4.3	640.8	573.5	669.6	662.8	0.1	-0.3	1.0	00:00:04:917	-	-	-	-	-	-	-	-
717149.2	13:36:24:555	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	17	4.3	642.0	573.6	670.6	661.2	0.1	-0.3	1.0	00:00:04:958	-	-	-	-	-	-	-	-
717182.4	13:36:24:588	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	17	4.3	643.0	574.0	672.7	661.7	0.1	-0.3	1.0	00:00:05:000	-	-	-	-	-	-	-	-
717215.6	13:36:24:622	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	17	4.3	647.4	574.8	675.5	661.9	0.1	-0.3	1.0	00:00:05:042	-	-	-	-	-	-	-	-
717249.1	13:36:24:655	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	17	4.3	648.7	572.4	675.4	660.8	0.1	-0.3	1.0	00:00:05:083	-	-	-	-	-	-	-	-
717282.3	13:36:24:688	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	17	4.4	650.9	573.8	676.3	660.4	0.1	-0.3	1.0	00:00:05:083	-	-	-	-	-	-	-	-
717315.6	13:36:24:722	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	17	4.4	649.6	571.7	676.8	658.2	0.1	-0.3	1.0	00:00:05:125	-	-	-	-	-	-	-	-
717351.7	13:36:24:758	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	17	4.4	648.5	569.0	674.6	657.8	0.1	-0.3	1.0	00:00:05:167	-	-	-	-	-	-	-	-
717382.1	13:36:24:788	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	16	4.4	647.7	563.4	673.3	655.0	0.1	-0.3	1.0	00:00:05:208	-	-	-	-	-	-	-	-
717416.2	13:36:24:822	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	16	4.4	647.3	561.8	670.3	652.3	0.1	-0.3	1.0	00:00:05:250	-	-	-	-	-	-	-	-
717448.7	13:36:24:855	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	16	4.4	645.2	555.3	668.3	648.4	0.1	-0.2	1.0	00:00:05:292	-	-	-	-	-	-	-	-
717481.9	13:36:24:888	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	16	4.4	643.8	553.0	665.6	647.9	0.1	-0.2	1.0	00:00:05:333	-	-	-	-	-	-	-	-
717515.1	13:36:24:921	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	18	4.4	638.6	550.2	660.8	646.9	0.1	-0.2	1.0	00:00:05:333	-	-	-	-	-	-	-	-
717548.3	13:36:24:954	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	18	4.5	634.4	549.8	654.1	646.2	0.1	-0.2	1.0	00:00:05:375	-	-	-	-	-	-	-	-
717581.8	13:36:24:988	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	18	4.4	630.0	552.1	652.0	646.9	0.1	-0.2	1.0	00:00:05:417	-	-	-	-	-	-	-	-
717615.0	13:36:25:021	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	18	4.5	629.4	550.4	650.3	647.6	0.1	-0.2	1.0	00:00:05:458	-	-	-	-	-	-	-	-
717648.2	13:36:25:054	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	18	4.4	628.7	551.1	648.8	648.2	0.1	-0.2	1.0	00:00:05:500	-	-	-	-	-	-	-	-
717681.5	13:36:25:087	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	18	4.5	628.3	552.1	648.3	647.8	0.1	-0.2	1.0	00:00:05:500	-	-	-	-	-	-	-	-
717714.7	13:36:25:121	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	18	4.6	626.9	550.5	646.4	645.6	0.1	-0.2	1.0	00:00:05:500	-	-	-	-	-	-	-	-
717748.1	13:36:25:154	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	17	4.5	626.2	545.8	644.3	644.9	0.1	-0.2	1.0	00:00:05:542	-	-	-	-	-	-	-	-
717781.3	13:36:25:187	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	17	4.4	690.3	604.3	743.4	671.3	0.0	-0.3	1.0	00:00:05:625	-	-	-	-	-	-	-	-
717814.6	13:36:25:221	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	17	4.4	1021.1	683.0	1002.9	738.6	-0.3	-0.3	0.9	00:00:05:667	-	-	-	-	-	-	-	-
717847.8	13:36:25:254	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	19	4.6	1018.8	686.7	1009.3	738.6	-0.3	-0.3	0.9	00:00:05:667	-	-	-	-	-	-	-	-
717881.5	13:36:25:288	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	19	4.6	997.6	675.4	991.5	732.2	-0.3	-0.3	0.9	00:00:05:708	-	-	-	-	-	-	-	-
717915.2	13:36:25:321	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	19	4.6	977.3	666.8	972.3	723.0	-0.3	-0.3	0.9	00:00:05:750	-	-	-	-	-	-	-	-
717948.1	13:36:25:354	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	19	4.5	958.5	657.1	955.5	711.8	-0.2	-0.3	0.9	00:00:05:792	-	-	-	-	-	-	-	-
717981.9	13:36:25:388	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	19	4.5	946.3	646.6	942.6	704.1	-0.2	-0.3	0.9	00:00:05:833	-	-	-	-	-	-	-	-
718014.4	13:36:25:420	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	19	4.4	938.4	644.9	936.3	703.6	-0.2	-0.3	0.9	00:00:05:833	-	-	-	-	-	-	-	-
718048.5	13:36:25:455	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	19	4.5	935.6	647.0	934.1	706.9	-0.2	-0.3	0.9	00:00:05:875	-	-	-	-	-	-	-	-
718081.4	13:36:25:487	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	19	4.4	930.6	649.2	931.7	710.3	-0.2	-0.3	0.9	00:00:05:917	-	-	-	-	-	-	-	-
718114.9	13:36:25:521	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	19	4.4	925.2	655.5	929.1	714.9	-0.2	-0.3	0.9	00:00:05:958	-	-	-	-	-	-	-	-
718148.5	13:36:25:555	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	19	4.4	914.9	662.4	924.6	718.7	-0.2	-0.3	0.9	00:00:06:000	-	-	-	-	-	-	-	-
718180.9	13:36:25:587	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	18	4.4	903.1	670.1	916.8	723.9	-0.2	-0.3	0.9	00:00:06:000	-	-	-	-	-	-	-	-
718214.7	13:36:25:621	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	18	4.4	889.2	678.8	910.8	732.3	-0.2	-0.3	0.9	00:00:06:042	-	-	-	-	-	-	-	-
718249.2	13:36:25:655	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	18	4.3	894.2	686.1	918.1	737.3	-0.2	-0.3	0.9	00:00:06:083	-	-	-	-	-	-	-	-
718281.7	13:36:25:688	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	18	4.3	933.8	680.1	952.8	733.8	-0.2	-0.3	0.9	00:00:06:125	-	-	-	-	-	-	-	-
718314.3	13:36:25:720	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	20	4.3	899.4	697.5	931.7	743.6	-0.2	-0.3	0.9	00:00:06:125	-	-	-	-	-	-	-	-
718360.3	13:36:25:766	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	20	4.3	868.9	713.3	909.5	756.9	-0.2	-0.3	0.9	00:00:06:167	-	-	-	-	-	-	-	-
718383.5	13:36:25:790	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	20	4.4	842.9	735.7	895.1	774.0	-0.2	-0.4	0.9	00:00:06:208	-	-	-	-	-	-	-	-
718414.8	13:36:25:821	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	20	4.4	827.7	754.9	887.9	789.2	-0.2	-0.4	0.9	00:00:06:250	-	-	-	-	-	-	-	-
718447.2	13:36:25:853	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	20	4.4	823.0	774.6	888.6	805.5	-0.2	-0.4	0.9	00:00:06:250	-	-	-	-	-	-	-	-
718480.5	13:36:25:887	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	20	4.4	823.3	794.6	892.3	821.9	-0.2	-0.4	0.9	00:00:06:292	-	-	-	-	-	-	-	-
718513.7	13:36:25:920	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	20	4.4	826.3	813.4	901.3	833.0	-0.2	-0.4	0.9	00:00:06:333	-	-	-	-	-	-	-	-
718547.3	13:36:25:953	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	20	4.4	826.0	821.7	903.3	841.7	-0.2	-0.4	0.9	00:00:06:375	-	-	-	-	-	-	-	-
718580.8	13:36:25:987	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	20	4.5	822.6	823.3	901.8	844.4	-0.2	-0.4	0.9	00:00:06:417	-	-	-	-	-	-	-	-
718613.6	13:36:26:020	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	20	4.5	819.3	821.2	901.0	843.4	-0.2	-0.4	0.9	00:00:06:417	-	-	-	-	-	-	-	-
718646.7	13:36:26:053	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	20	4.5	819.7	818.5	902.4	843.4	-0.2	-0.4	0.9	00:00:06:500	-	-	-	-	-	-	-	-
718680.0	13:36:26:086	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	19	4.6	821.9	814.9	904.9	842.0	-0.2	-0.4	0.9	00:00:06:500	-	-	-	-	-	-	-	-
718714.1	13:36:26:120	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	19	4.6	828.7	808.9	908.8	842.2	-0.2	-0.4	0.9	00:00:06:542	-	-	-	-	-	-	-	-
718746.6	13:36:26:153	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	21	4.6	836.7	806.6	917.6	841.7	-0.2	-0.4	0.9	00:00:06:583	-	-	-	-	-	-	-	-
718779.6	13:36:26:186	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	21	4.6	843.0	805.8	923.7	838.1	-0.2	-0.4	0.9	00:00:06:583	-	-	-	-	-	-	-	-
718813.2	13:36:26:219	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	21	4.7	859.7	796.9	934.5	840.2	-0.2	-0.4	0.9	00:00:06:625	-	-	-	-	-	-	-	-
718846.5	13:36:26:253	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	21	4.8	872.3	794.5	947.0	837.7	-0.2	-0.4	0.9	00:00:06:667	-	-	-	-	-	-	-	-
718879.8	13:36:26:286	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	21	4.8	885.9	793.4	960.3	833.0	-0.2	-0.4	0.9	00:00:06:708	-	-	-	-	-	-	-	-
718912.8	13:36:26:319	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	20	4.8	898.9	782.1	970.4	825.7	-0.2	-0.4	0.9	00:00:06:750	-	-	-	-	-	-	-	-
718946.0	13:36:26:352	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	20	4.8	914.3	760.9	978.4	812.7	-0.2	-0.4	0.9	00:00:06:750	-	-	-	-	-	-	-	-
718979.5	13:36:26:386	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	20	4.8	923.9	742.8	986.0	797.9	-0.3	-0.4	0.9	00:00:06:792	-	-	-	-	-	-	-	-
719013.1	13:36:26:419	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	22	4.8	934.1	721.9	993.1	783.5	-0.3	-0.4	0.9	00:00:06:833	-	-	-	-	-	-	-	-
719046.8	13:36:26:453	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	22	4.8	942.6	711.9	994.6	779.5	-0.3	-0.3	0.9	00:00:06:875	-	-	-	-	-	-	-	-
719079.3	13:36:26:485	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	22	4.8	947.0	705.1	996.5	772.9	-0.3	-0.3	0.9	00:00:06:917	-	-	-	-	-	-	-	-
719112.5	13:36:26:519	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	22	4.8	948.5	695.8	997.0	765.0	-0.3	-0.3	0.9	00:00:06:958	-	-	-	-	-	-	-	-
719145.8	13:36:26:552	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	21	4.8	925.6	687.1	979.6	758.7	-0.3	-0.3	0.9	00:00:06:958	-	-	-	-	-	-	-	-
719179.0	13:36:26:585	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	21	4.9	717.9	664.1	792.1	735.7	-0.1	-0.3	0.9	00:00:07:000	-	-	-	-	-	-	-	-
719212.3	13:36:26:618	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	23	4.9	716.2	658.2	788.6	732.8	-0.1	-0.3	0.9	00:00:07:042	-	-	-	-	-	-	-	-
719245.5	13:36:26:652	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	23	4.9	720.6	646.9	792.3	724.6	-0.1	-0.3	0.9	00:00:07:083	-	-	-	-	-	-	-	-
719278.8	13:36:26:685	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	23	4.9	725.8	636.4	794.7	719.3	-0.1	-0.3	0.9	00:00:07:083	-	-	-	-	-	-	-	-
719312.0	13:36:26:718	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	22	5.0	731.1	626.0	799.4	713.3	-0.1	-0.3	0.9	00:00:07:125	-	-	-	-	-	-	-	-
719345.4	13:36:26:751	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	22	5.0	735.0	613.8	800.6	705.3	-0.1	-0.3	1.0	00:00:07:167	-	-	-	-	-	-	-	-
719378.5	13:36:26:785	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Saccade	22	5.0	741.8	606.6	803.3	699.7	-0.1	-0.3	1.0	00:00:07:208	-	-	-	-	-	-	-	-
719411.9	13:36:26:818	Trial001	1161201178-1-recording.avi	0.0	61090.4	1161201178	Coral	me	99.5	Eye	Visual Intake	24	5.0	748.7	590.6	806.6	695.2	-0.1	-0.3	1.0	00:00:07:250	-	-	-	-	-	-	-	-
